"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Status"
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_liv_05.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_liv_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_liv_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_06_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_03_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",13,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_04_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",14,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_01_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",15,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_02_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",16,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_03_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",17,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_04_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",18,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_mac_05_-_web_size_1.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",19,,,,,
"5528691",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528691_-_web_size.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",20,,,,,
"5528577","Doha Side Table","This side table has a white veined marble top and dark wood base with golden trim, giving the design a touch of sophistication and luxury. This side table has a striking contrast of a rounded white marble top with a dark wood base that has a golden trim. Featuring a fluted pattern, the sturdy dark wood base creates visual interest with its unique design details and dimensions.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_liv_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_mac_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_mac_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577_liv_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5528577",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528577.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",11,,,,,
"5529232","Gabor Coffee Table","This natural bamboo rectangular coffee table with an ebony finish base combines light and dark hues to create a modern statement piece. This natural bamboo coffee table has a minimal profile with clean sides in two tonal contrast. An angular line gently intersects the upper part in rich grain character with a base in a dark ebony finish, which combine to create an eye catching look.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_mac_03_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_01_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_01_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_02_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_liv_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_liv_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_liv_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_liv_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_liv_05.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_mac_01_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_mac_02_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",13,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_mac_03_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",14,,,,,
"5529232",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5529232_-_web_size.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",15,,,,,
"5527882","Corso Three Door Sideboard","The Corso three door sideboard will suit nordic decors with the simple and elegant design. Made from renewable rattan, this black finish sideboard has clean lines creating a sophisticated aesthetic. Offering ample storage, three doors have natural criss cross pattern and matching handles which combine to give the low profile design a touch of warmth and texture.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_07.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_05.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_05.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",13,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_06.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",14,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882_mac_07.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",15,,,,,
"5527882",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527882.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",16,,,,,
"5527831","Gabelle Square Side Table","Featuring a striking sunburst design tabletop in natural wood hues, this square side table is ideal for modern interiors with an edge. This dark brown, clean-lined side table is made of ebony bamboo for long-lasting use. The squared- shape table has a contemporary and understated design featuring a sunburst patterned tabletop and warm metallic base.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_liv_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_mac_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831_liv_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5527831",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527831.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",12,,,,,
"5527562","Gabo Large Coffee Table","Add a touch of warmth with understated elegance to the living room with this large natural bamboo coffee table. Handcrafted from bamboo, this large coffee table features smooth sides with a sleek edge. The countered base in dark ebony and natural shade contrasts the decorative sunburst pattern on the rounded top and elevates natural charm and style.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_mac_04.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_mac_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562_mac_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5527562",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527562.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",10,,,,,
"5502693","Trento Set Of 2 Side Tables","The Trento set of 3 round side tables features a contemporary designed black coated metal frames and grey glass tops. Each of these two Trento side tables has a round grey glass top that is neatly set into a metallic frame. It is complemented by a round base that is connected to the top via the sleek black finish wires. The open design bases of these sleek and stylish nesting tables allow then to be nested together when not in use.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_mac_02.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_ils_02.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_ils_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_ils_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5502693",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502693.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",12,,,,,
"5528067","Jakara Sideboard With Metal Legs","Combining style and simplicity, this sideboard will provide ample storage. The Jakara sideboard has a carved effect wood that features an abstract pattern. This side board has black finish metal legs contributing to its rustic design.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_05_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_01_-_web_size.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_01_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_02_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_03_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_04_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_01_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_06.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_02_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_03_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_04_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",13,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_liv_05_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",14,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_01_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",15,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_02_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",16,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_03_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",17,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_04_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",18,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_mac_05_-_web_size.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",19,,,,,
"5528067",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5528067_-_web_size.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",20,,,,,
"5502683","Trento Coffee Table With Black Glass Top","The Trento coffee table has a sleek design with a black metal wireframe that lends an open and airy aesthetic to the overall design. This round coffee table has a cylindrical matte black base wrapepd with a sleek metal wireframe that extends gracefully to the top to form a wide rim. The black glass stop sits atop the sculptural frame and elevates modern sophistication.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_mac_02.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_ils_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_ils_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_ils_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_liv_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_liv_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_liv_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5502683",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5502683.jpg?optimize=high&fit=bounds&height=&width=&canvas=:",13,,,,,
"5527865","Covent Sideboard","Create a traditional, yet modern look and feel with the Covent four door black mahogany sideboard. The Covent sideboard is a modern take on a traditional style. The sleek and sturdy mahogany has a black finish, while the four doors offer display and storage space.","",,"","Abstract","TRUE",,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",,,,,,"active"
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_liv_03.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",2,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_01.jpg?optimize=high&fit=bounds&height=700&width=700&canvas=700:700",3,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",4,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",5,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",6,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",7,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",8,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_mac_01.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",9,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_mac_02.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",10,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_mac_03.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",11,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_mac_04.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",12,,,,,
"5527865",,,,,,,,,,,,,,"https://cdn.premierhousewares.com/media/catalog/product/5/5/5527865_mac_05.jpg?optimize=high&fit=bounds&height=90&width=90&canvas=90:90",13,,,,,
